# Time-averaged data for fix myavt
# TimeStep v_Fx v_Fy
98700 -56.6106 6.42895
98710 -124.637 -3.32452
98720 -129.901 -10.9312
98730 -105.144 -68.2047
98740 -40.7251 -60.2849
98750 -75.2512 -16.6901
98760 -46.7699 -27.2208
98770 -77.0994 -64.0017
98780 -32.3847 -53.4116
98790 -0.656481 6.33829
98800 16.2412 32.3797
98810 -30.3684 38.876
98820 -23.4557 46.3046
98830 -55.9952 86.2883
98840 -83.2734 52.0465
98850 -57.6894 40.8335
98860 -42.6172 40.2835
98870 -22.2748 54.4345
98880 -31.4 15.17
98890 -10.2932 -8.27604
98900 -14.6772 44.8321
98910 13.484 91.1855
98920 -27.3117 70.9297
98930 -19.864 21.2171
98940 -21.4691 33.533
98950 -49.4668 -6.34623
98960 -46.6951 -27.8523
98970 -88.0131 -40.9171
98980 -49.8267 -32.1109
98990 -19.6135 -72.2235
99000 -23.593 -51.7523
99010 -49.1254 -43.343
99020 -66.5957 -37.9636
99030 -18.3143 -38.3234
99040 0.203069 -24.2398
99050 28.271 -28.2842
99060 21.2771 -75.2466
99070 -3.52967 -22.3489
99080 -29.0175 -8.831
99090 -30.6735 -14.8484
99100 -14.6446 -45.7659
99110 36.8878 3.03278
99120 48.6103 25.1679
99130 53.73 36.231
99140 44.2292 30.5128
99150 23.1619 38.5449
99160 55.6652 81.2317
99170 63.0014 20.1237
99180 64.3722 52.8732
99190 61.5751 58.7886
99200 87.5826 41.3537
99210 114.365 23.1276
99220 80.3261 -21.2078
99230 77.0439 -55.2847
99240 124.651 -32.7608
99250 131.385 -35.0487
99260 82.336 -38.4943
99270 117.482 -19.7451
99280 125.461 -19.7206
99290 82.7246 39.9553
99300 52.4848 54.0295
99310 69.2795 24.7398
99320 33.6709 -0.227947
99330 10.0086 -17.178
99340 -38.704 -53.7804
99350 -14.2069 -116.162
99360 22.0369 -73.5487
99370 0.459767 -93.3892
99380 6.12273 -136.487
99390 26.7361 -150.915
99400 -3.44508 -84.5522
99410 -14.0231 -35.0276
99420 29.0493 11.5854
99430 30.842 44.5267
99440 -27.6832 54.0683
99450 23.2807 50.0381
99460 55.404 79.4624
99470 9.70095 65.8534
99480 -22.9553 45.2518
99490 35.2014 45.3915
99500 47.5764 54.6369
99510 21.5036 35.8343
99520 28.3048 12.2376
99530 52.3576 13.6334
99540 16.706 -3.7618
99550 24.5987 -19.7019
99560 36.5206 -20.1774
99570 58.1904 39.3079
99580 7.99868 -8.22554
99590 35.4618 -5.04149
99600 42.9531 3.29618
99610 13.0886 47.5829
99620 6.75897 42.1947
99630 -3.78619 36.7517
99640 -69.3994 12.6963
99650 -64.2097 35.3888
99660 -45.8462 -8.70644
99670 -37.4365 -8.26125
99680 -34.9287 46.7794
99690 -30.2147 19.4168
99700 -15.5529 11.0978
99710 -15.8552 12.5787
99720 -62.9412 9.66271
99730 -35.6578 17.4909
99740 -40.6383 -45.6915
99750 -52.6453 -21.9619
99760 -39.879 -28.0908
99770 -26.886 -58.3747
99780 -59.4051 -34.7892
99790 -68.04 -41.107
99800 -80.779 -60.0868
99810 -93.1881 -15.3057
99820 -85.8431 67.9351
99830 -95.7235 79.7127
99840 -30.4724 65.268
99850 17.8331 50.7799
99860 -12.2399 23.4874
99870 -49.9349 -1.97218
99880 -43.5759 -25.1537
99890 -0.189081 3.35563
99900 3.38315 13.7019
99910 -10.8364 56.0509
99920 -6.63932 29.3782
99930 -31.3331 29.2957
99940 -10.2546 23.5225
99950 -52.328 35.5548
99960 -47.9104 30.7392
99970 -7.51222 -44.8385
99980 -7.03178 -54.3098
99990 16.1454 -58.9991
100000 32.6533 -50.0758
100010 72.6354 -67.3305
100020 123.865 -81.4111
100030 121.619 -49.773
100040 3.3159 -46.5958
100050 6.21804 -23.4233
100060 16.1413 6.03474
100070 13.8773 41.2479
100080 -18.3447 51.095
100090 -21.4133 41.6212
100100 -39.8758 33.4361
100110 -28.7726 -3.77735
100120 -33.4445 -2.50079
100130 4.46769 -1.54539
100140 19.643 21.7227
100150 23.4003 24.0886
100160 -1.10106 -11.4574
100170 37.8346 -13.5801
100180 74.4999 5.1493
100190 70.8543 27.0616
100200 20.6577 7.51604
100210 2.2674 18.2593
100220 -25.722 39.2287
100230 14.9162 11.7819
100240 -27.2808 9.43904
100250 -55.6075 -30.729
100260 -42.2865 -36.5901
100270 -48.1948 0.63847
100280 -43.3985 -46.0905
100290 -48.5183 -56.0635
100300 -4.63729 -50.2027
100310 50.3854 -3.76211
100320 56.8589 -72.2568
100330 18.5228 -46.6313
100340 1.16075 -13.0485
100350 -25.1982 -37.2502
100360 -83.7507 -29.375
100370 -87.4485 -8.03095
100380 -35.1071 6.52254
100390 -79.7801 30.7139
100400 -45.6096 16.4869
100410 -65.5918 31.957
100420 24.8792 72.55
100430 -16.6311 87.9986
100440 -25.6156 55.9217
100450 31.6252 51.6005
100460 -6.21848 43.5942
100470 -70.6329 50.4105
100480 -36.3786 54.7071
100490 -22.5488 49.9905
100500 -0.627958 73.2017
100510 -17.4097 43.9421
100520 39.486 75.8698
100530 42.1868 43.9399
100540 36.3493 62.4049
100550 66.8912 15.942
100560 92.1771 -43.072
100570 38.2501 -89.8517
100580 63.6914 -149.922
100590 43.6327 -177.139
100600 -17.6029 -125.688
100610 -19.022 -90.3339
100620 2.02563 -104.099
100630 31.2467 -81.8697
100640 23.1371 -60.4093
100650 28.5614 -45.7744
100660 136.754 -66.7095
100670 95.9159 -55.5487
100680 8.70882 -67.3378
100690 30.2532 -52.5264
100700 68.2702 -49.5669
100710 -1.31547 -68.4998
100720 13.9796 -43.078
100730 13.764 21.7587
100740 -27.3464 58.6973
100750 -21.0432 37.5649
100760 4.24761 17.676
100770 23.5387 43.1219
100780 -30.2069 25.4416
100790 -33.6022 18.3758
100800 -6.48281 55.483
100810 6.71986 33.1175
100820 3.89515 40.0736
100830 24.7832 50.9634
100840 2.86621 54.0133
100850 -14.5895 6.95797
100860 17.7798 -21.1029
100870 21.6411 -59.4652
100880 5.63702 -15.4865
100890 -23.4844 -28.783
100900 -47.6645 -46.1568
100910 -32.7839 -29.7572
100920 -34.9556 -2.62646
100930 -48.7998 -31.1006
100940 -28.9776 15.4949
100950 -10.6159 -21.4345
100960 26.4564 -47.9417
100970 39.9282 9.64402
100980 38.7808 15.5136
100990 34.6588 40.3535
101000 17.9405 42.0877
101010 7.90263 51.5145
101020 20.9519 28.2392
101030 38.1824 11.8409
101040 1.08643 8.08501
101050 -1.59881 9.82993
101060 8.3645 -11.999
101070 -19.1388 26.0241
101080 -14.9043 43.1655
101090 -22.5723 62.2363
101100 8.48601 69.5524
101110 -41.1142 54.8994
101120 -34.7044 56.4488
101130 -5.31018 27.2246
101140 -54.9047 59.9843
101150 -61.9033 64.9823
101160 -51.071 64.2043
101170 -4.05968 62.1211
101180 42.231 26.7002
101190 40.0019 11.8946
101200 -16.201 15.4434
101210 43.7666 -30.4607
101220 -28.7057 -18.808
101230 -13.8001 2.2345
101240 14.3588 1.3421
101250 -26.5189 14.6794
101260 -53.5663 42.3389
101270 6.53795 87.3715
101280 27.9035 57.9054
101290 -0.0310877 37.5328
101300 29.475 61.8219
101310 65.488 60.7295
101320 30.7897 20.9592
101330 1.57106 -13.5916
101340 -9.28309 -67.8931
101350 -48.8637 -68.3121
101360 -73.0371 -60.7727
101370 -97.2623 -36.4387
101380 -52.0566 1.12427
101390 -100.281 46.8633
101400 -120.098 76.4275
101410 -22.7879 86.4925
101420 -60.9985 54.6479
101430 -82.2671 68.8919
101440 -40.0872 66.9451
101450 -9.83332 20.7861
101460 23.6947 2.45994
101470 8.09214 -28.8907
101480 4.54219 -12.6306
101490 24.5539 -58.6452
101500 6.70999 -47.318
101510 -13.4816 -53.6962
101520 22.2509 -81.7949
101530 -2.24373 -89.1168
101540 -22.9455 -42.4479
101550 -1.73228 4.81774
101560 -21.6562 -68.0151
101570 -39.5234 -67.4167
101580 2.90332 -31.9788
101590 48.1973 -74.9379
101600 61.463 -56.5751
101610 19.5094 -17.7187
101620 35.7454 -11.1618
101630 75.4517 -17.7496
101640 -5.93874 39.2682
101650 -17.8347 37.6492
101660 -7.78824 -18.4448
101670 -16.6174 -60.2928
101680 -7.41159 -63.1002
101690 32.1511 -90.9035
101700 9.70854 -89.5378
101710 -18.4027 -88.3851
101720 -13.4312 -24.0247
101730 23.0269 -63.1529
101740 59.0304 -70.1183
101750 44.7361 -65.893
101760 62.238 -85.5585
101770 112.434 -123.044
101780 143.484 -100.508
101790 93.4962 -77.8383
101800 48.1074 -35.8135
101810 71.7293 0.210361
101820 93.8911 15.9099
101830 43.3888 -6.82055
101840 43.6992 -4.26874
101850 -10.7156 25.8688
101860 -21.7659 39.0958
101870 -11.801 55.6713
101880 -12.5946 80.5685
101890 5.60513 108.865
101900 33.3808 72.2485
101910 41.597 75.2418
101920 72.8347 50.5911
101930 3.11034 79.1046
101940 12.4527 20.4081
101950 32.9169 18.8081
101960 13.2607 21.5178
101970 -28.4355 38.328
101980 2.74812 47.5774
101990 9.46748 22.2935
102000 -40.3591 48.2655
102010 -32.392 101.889
102020 4.12247 15.1006
102030 0.749338 -76.2704
102040 -2.87574 -53.3536
102050 25.652 -31.5445
102060 38.0028 -42.5199
102070 56.8835 -74.6503
102080 16.8387 -68.8067
102090 33.3009 -53.0629
102100 22.8615 -45.7694
102110 -5.36179 -20.2405
102120 -12.8612 -2.77113
102130 -36.4412 -38.6004
102140 -23.3039 5.78304
102150 -14.4679 -18.611
102160 -10.3752 -53.1525
102170 -72.1817 -68.4601
102180 -48.7637 -52.0011
102190 -28.3423 -68.8168
102200 -12.7348 -45.1436
102210 -26.4451 23.2215
102220 -9.31538 48.1283
102230 19.051 35.9483
102240 -14.7873 67.2996
102250 -47.4488 85.6074
102260 19.809 53.7064
102270 53.129 81.7195
102280 -23.159 96.0411
102290 -31.0631 73.6521
102300 -25.207 82.4981
102310 -9.41628 42.0581
102320 -33.7965 42.1958
102330 -70.3003 96.2895
102340 -41.0963 98.4713
102350 -42.4755 22.6277
102360 -43.2077 16.9834
102370 -37.476 62.9424
102380 -26.3175 49.6454
102390 -53.4579 85.7525
102400 -56.691 99.0088
102410 -34.3565 95.2436
102420 -43.599 103.952
102430 -33.5338 106.551
102440 -68.5358 65.6712
102450 -93.9462 12.1328
102460 -26.4083 36.1204
102470 -33.112 5.0109
102480 -20.8407 48.8146
102490 -46.1737 19.8096
102500 -38.5566 17.3191
102510 -49.3463 -53.0187
102520 -55.525 -75.8174
102530 -22.5331 -78.1519
102540 35.5179 -59.5957
102550 50.2728 -115.473
102560 35.0337 -130.835
102570 32.7487 -99.6253
102580 42.0973 -86.2622
102590 48.3405 -118.422
102600 27.7152 -86.9382
102610 6.81147 -89.1981
102620 -3.75027 -113.287
102630 15.4931 -101.768
102640 26.6216 -91.1353
102650 49.6615 -48.3232
102660 39.0132 -40.7498
102670 8.46355 -16.7206
102680 13.6822 2.69923
102690 -4.0681 8.06124
102700 33.4021 20.4883
102710 32.3344 55.7294
102720 32.1455 78.6858
102730 14.0653 77.8736
102740 36.1848 77.3596
102750 16.5762 71.7394
102760 25.0756 47.5369
102770 2.46593 14.3671
102780 3.71795 2.74548
102790 53.4726 7.6704
102800 2.3288 20.3365
102810 8.5824 40.2503
102820 53.2792 87.584
102830 40.985 48.6214
102840 9.03175 28.5899
102850 26.2169 100.428
102860 62.7496 65.4098
102870 65.5213 -5.01722
102880 8.08941 -49.6536
102890 -31.5135 -34.0158
102900 -40.9949 -22.9398
102910 -16.4421 -26.8088
102920 8.82919 -37.7759
102930 -6.27638 -38.547
102940 -21.8871 -69.7103
102950 -48.4144 -96.9169
102960 -25.0446 -103.687
102970 -1.80249 -37.9463
102980 -52.4006 -33.1465
102990 -66.6269 -62.071
103000 -6.66748 -103.232
103010 -11.2716 -51.3803
103020 -30.4576 -91.7253
103030 21.0846 -77.7369
103040 92.761 -21.3091
103050 48.9535 11.3982
103060 1.35501 -38.735
103070 32.8244 -38.9111
103080 7.50258 -19.0472
103090 -5.00955 12.3704
103100 -22.6821 28.8999
103110 -81.8738 35.1334
103120 -107.329 5.09224
103130 -82.5621 44.5526
103140 -31.6055 41.2072
103150 -30.3953 35.7702
103160 -103.097 21.7571
103170 -72.4501 7.46088
103180 -50.886 32.3744
103190 -3.97432 42.6491
103200 -31.3195 -39.1911
103210 -18.6066 -9.87113
103220 -11.3425 31.7343
103230 -16.2368 35.5586
103240 -13.1951 7.21442
103250 -3.62904 18.8973
103260 -30.3916 12.7291
103270 -39.9701 -5.72621
103280 -78.886 -37.507
103290 -76.461 22.6204
103300 -42.8767 71.6523
103310 34.5166 67.8945
103320 40.6531 82.7212
103330 37.7521 54.8975
103340 69.4331 25.3536
103350 55.5768 10.9345
103360 33.0454 -11.1971
103370 37.2191 -19.0765
103380 81.9337 -5.51153
103390 20.9483 -15.2977
103400 -17.9756 -80.3736
103410 -3.13295 -71.8189
103420 30.7313 -9.89224
103430 18.2144 -37.2221
103440 5.68923 -39.4365
103450 57.2349 -19.5137
103460 76.0789 1.23905
103470 58.4772 29.3407
103480 47.4769 51.3146
103490 52.9158 46.0659
103500 41.849 -2.56795
103510 10.6426 5.04622
103520 40.6157 17.6587
103530 56.0415 68.0779
103540 91.1604 32.7633
103550 47.9403 33.8614
103560 62.2558 38.9167
103570 27.9229 34.1143
103580 43.7423 7.82313
103590 91.2956 30.8087
103600 62.9775 -4.32341
103610 66.761 38.3317
103620 47.9146 -9.40447
103630 68.535 -20.1009
103640 54.8692 0.704716
103650 95.6148 -13.9325
103660 61.0821 23.7725
103670 60.0632 44.6227
103680 1.59108 -4.47638
103690 73.9405 -32.0343
103700 127.748 13.1585
103710 94.4436 13.9445
103720 79.3151 -38.0953
103730 35.6875 -33.9242
103740 30.1746 -19.2515
103750 28.0842 -21.2655
103760 -17.7488 -39.7705
103770 -84.5342 -34.5819
103780 -104.265 -16.8255
103790 -111.454 -10.7726
103800 -118.227 -9.99754
103810 -69.2137 7.31246
103820 -63.7562 -6.18951
103830 -87.7265 -17.0136
103840 -64.0408 -23.7985
103850 -47.8659 -39.9643
103860 -70.9096 -50.6421
103870 -84.7013 -30.7717
103880 -68.2862 -46.4702
103890 -84.6057 -43.2994
103900 -115.548 -31.739
103910 -100.637 -8.02171
103920 -30.7013 -6.55904
103930 -59.7873 14.8932
103940 -69.5086 22.0027
103950 -73.7282 -8.58338
103960 -40.8449 2.96153
103970 -17.9116 1.78606
103980 -48.5641 43.1614
103990 2.42987 -5.77648
104000 -33.3887 -48.4589
104010 -58.853 4.82369
104020 -58.718 19.7615
104030 -66.2044 8.22911
104040 -77.8366 -22.5435
104050 -112.18 -4.27922
104060 -139.004 5.82563
104070 -68.3857 3.1986
104080 -45.0401 13.144
104090 -24.9901 32.456
104100 20.286 47.8348
104110 -0.453694 31.6951
104120 -69.3991 42.535
104130 -40.3891 94.3239
104140 -25.582 60.299
104150 -10.0427 71.4865
104160 -3.66651 69.5561
104170 36.6715 80.1641
104180 39.9654 42.956
104190 46.8208 64.7134
104200 54.0243 35.0904
104210 23.831 -8.14003
104220 46.0536 -31.9346
104230 36.8005 -6.2729
104240 26.6056 -7.88048
104250 40.7871 -2.00946
104260 27.1614 -23.5636
104270 22.6041 -9.13059
104280 45.5911 13.0514
104290 54.362 -2.05449
104300 -27.5741 -34.0505
104310 -20.463 -14.3973
104320 -18.2507 -23.9117
104330 -32.4141 6.02609
104340 -16.3951 1.63857
104350 -48.6328 18.212
104360 -27.1033 22.6803
104370 -0.523869 -7.12115
104380 3.46098 -62.2861
104390 7.1193 -99.8437
104400 14.8922 -52.1689
104410 28.2473 -40.0725
104420 48.4308 -82.5237
104430 59.693 -89.3302
104440 99.0961 -69.2632
104450 93.4835 -29.6293
104460 75.1721 12.2945
104470 70.102 27.8177
104480 86.5057 14.4192
104490 95.1003 -25.3538
104500 101.783 18.2988
104510 61.7441 83.2061
104520 59.1601 46.4411
104530 51.6349 14.2795
104540 18.9264 -0.468224
104550 33.1911 -15.3364
104560 47.4523 0.910815
104570 58.8007 -13.344
104580 54.8239 -21.8487
104590 50.5629 -86.36
104600 9.51258 -89.1202
104610 14.4301 -96.2334
104620 44.1413 -74.4923
104630 -1.9315 -63.3503
104640 33.251 -66.0524
104650 -9.55564 -65.3707
104660 -44.3196 -53.834
104670 -39.4469 -22.3436
104680 -21.5844 -35.844
104690 3.31418 -26.7203
104700 0.347695 -7.46542
104710 -20.8542 -24.4924
104720 29.0403 -18.2668
104730 23.4969 7.71296
104740 54.4099 4.07689
104750 50.8671 38.3452
104760 43.1583 68.6848
104770 56.1169 62.8069
104780 40.6871 -1.66749
104790 56.5398 0.666743
104800 64.401 6.45081
104810 19.5257 33.1065
104820 -4.36438 67.3855
104830 -16.7196 92.3585
104840 -34.7838 122.269
104850 3.95473 125.081
104860 -39.1064 114.566
104870 -59.4399 91.1851
104880 -3.29628 108.403
104890 21.3616 88.1789
104900 10.867 57.7177
104910 2.92938 45.1311
104920 4.80064 106.501
104930 -5.40588 104.127
104940 -14.3346 75.0145
104950 -99.7273 100.732
104960 -127.208 74.9566
104970 -119.16 8.92111
104980 -108.461 16.3821
104990 -148.029 -19.5537
105000 -156.929 -56.8935
105010 -77.5396 -55.3122
105020 -4.74207 -46.822
105030 -36.6437 0.735454
105040 -14.7153 -2.33468
105050 8.77499 47.4547
105060 -5.31129 41.3537
105070 18.2478 26.0668
105080 -64.3873 23.0196
105090 -83.5416 25.1299
105100 -87.3895 -31.6208
105110 -73.2876 -66.726
105120 -78.729 -75.9136
105130 -38.2354 -63.8654
105140 -50.4344 -62.7179
105150 -18.2675 -56.9645
105160 -41.2181 -10.7651
105170 -68.6228 73.742
105180 -43.3302 71.5368
105190 -86.7456 39.9989
105200 -100.309 2.29904
105210 -115.094 31.0298
105220 -56.5133 9.4343
105230 -48.2626 -27.8995
105240 -24.6733 -46.533
105250 -28.6644 -29.0118
105260 34.4784 -19.553
105270 52.2013 -38.4727
105280 69.7937 -33.5206
105290 108.437 -0.793135
105300 70.9263 7.49523
105310 40.9448 -52.3624
105320 28.0505 -37.7704
105330 6.40646 16.0986
105340 31.8541 -5.81962
105350 46.91 -31.4818
105360 98.2335 3.87329
105370 89.1613 11.0424
105380 78.364 -12.8341
105390 29.5464 -52.0768
105400 110.357 -24.9155
105410 109.675 -17.0737
105420 83.8737 -12.8115
105430 81.183 -52.6627
105440 105.906 -22.7444
105450 108.582 -31.9863
105460 40.4032 -53.4365
105470 39.9106 -58.5396
105480 51.3986 -91.6738
105490 26.3103 -48.1371
105500 -13.0302 -56.713
105510 -25.5192 -24.0549
105520 50.1215 -21.2424
105530 56.4524 -118.642
105540 51.8516 -122.223
105550 39.5215 -116.887
105560 32.542 -136.494
105570 19.4917 -110.219
105580 10.8406 -79.6484
105590 -17.8656 -82.41
105600 -14.2722 -94.1536
105610 -30.6108 -107.793
105620 -42.6862 -88.3133
105630 -41.0773 -57.9227
105640 -37.6774 -30.5035
105650 41.5157 -32.8611
105660 62.4222 -45.7275
105670 43.905 -41.6983
105680 79.5061 -60.3511
105690 42.2809 -56.1306
105700 44.1115 -26.9167
105710 30.5612 -29.1369
105720 4.59743 -19.5608
105730 -12.0129 -50.1998
105740 -47.1068 -28.9426
105750 -33.2331 11.3801
105760 -43.2902 66.4063
105770 -72.0546 85.328
105780 -57.0458 60.3612
105790 3.72504 52.9342
105800 0.563639 52.056
105810 54.633 55.6015
105820 40.4492 70.9304
105830 14.9875 34.7357
105840 -8.7198 28.7127
105850 -24.3533 50.9293
105860 -0.855685 72.9063
105870 -41.9652 116.464
105880 -54.9287 106.968
105890 -25.9978 81.9694
105900 -22.2181 65.5956
105910 -29.5857 60.09
105920 -14.198 69.3481
105930 0.850981 54.1843
105940 -44.7322 36.4861
105950 -51.6206 39.278
105960 -46.709 69.7073
105970 -39.3142 106.272
105980 -29.8688 137.59
105990 -59.9932 160.778
106000 -63.5833 161.016
106010 -18.785 152.882
106020 -30.7955 137.111
106030 -49.6257 79.1378
106040 -52.2317 28.8585
106050 -20.105 13.036
106060 22.584 59.9049
106070 10.6904 41.4058
106080 11.158 9.55204
106090 5.83218 51.9341
106100 -10.954 80.0822
106110 -47.3573 116.147
106120 37.3292 119.624
106130 45.0112 121.451
106140 30.751 69.799
106150 60.266 -3.43872
106160 53.9297 19.984
106170 38.2739 17.1699
106180 29.0963 -3.82641
106190 30.8066 -23.8623
106200 6.70873 10.0976
106210 13.4144 -18.6609
106220 11.196 11.2329
106230 0.127435 80.8424
106240 16.7619 40.4574
106250 -15.8825 7.5738
106260 -69.5103 14.4562
106270 -81.4048 11.6466
106280 -87.7918 16.2095
106290 -67.6568 34.8447
106300 -34.5189 21.5482
106310 -52.5667 -32.0836
106320 -51.5502 -45.7155
106330 -34.0854 -3.72173
106340 -0.835026 25.5008
106350 -18.9952 2.39882
106360 -3.14623 -43.6769
106370 -16.685 -70.9362
106380 -10.6801 -64.5454
106390 -41.0669 -84.3771
106400 -24.061 -41.8891
106410 14.3053 -72.9941
106420 -10.6994 -90.048
106430 -16.0148 -66.1096
106440 -55.4984 -53.8608
106450 -51.8502 -61.5148
106460 -33.3992 -29.0449
106470 -36.9586 -46.9466
106480 -13.2349 -139.635
106490 -24.7588 -187.325
106500 3.41495 -164.62
106510 7.3004 -137.075
106520 23.0923 -160.091
106530 -6.70436 -156.883
106540 29.6779 -52.8722
106550 41.1448 -17.6136
106560 52.6794 -8.94828
106570 -27.9161 -2.56442
106580 -2.58244 45.6655
106590 -20.5109 34.5027
106600 -60.7144 9.9036
106610 -16.8359 -15.7449
106620 52.5388 -31.1358
106630 62.4237 -23.7127
106640 44.9016 -69.0484
106650 22.8088 -60.1102
106660 70.0608 -73.6278
106670 94.4051 -100.213
106680 93.0097 -65.2838
106690 77.4099 -89.5703
106700 110.324 -68.666
106710 61.7753 -58.9568
106720 83.1013 -59.1688
106730 91.6411 -66.2078
106740 100.513 -39.6408
106750 36.0208 -59.4591
106760 16.3588 -88.2728
106770 35.3018 -57.7326
106780 10.0746 -1.46243
106790 -1.97153 -29.0359
106800 38.8808 -74.7329
106810 73.6516 -48.5478
106820 30.7648 9.03835
106830 15.076 -16.8016
106840 3.68577 -20.1418
106850 29.1841 -34.6285
106860 28.2475 19.7596
106870 6.1812 34.5137
106880 13.7352 28.8805
106890 -4.35322 32.8418
106900 21.703 6.92983
106910 -15.9219 -51.0128
106920 -3.78161 -36.987
106930 16.7371 -35.945
106940 -11.5419 -3.20143
106950 -67.1027 -32.7203
106960 -52.1169 12.4075
106970 -34.9191 45.6764
106980 -0.770234 28.7044
106990 -35.3498 73.2082
107000 -44.1953 149.273
107010 -5.51448 86.7328
107020 -13.0753 70.3224
107030 -33.2193 93.7679
107040 -32.7502 119.31
107050 -17.3449 90.3561
107060 2.44549 71.1932
107070 14.2027 66.808
107080 21.4601 93.7372
107090 -13.3532 75.3769
107100 -44.4698 40.9238
107110 -94.7688 41.4075
107120 -54.5234 47.111
107130 -42.073 24.7866
107140 -60.3182 18.5141
107150 -51.6208 31.914
107160 -39.795 64.9865
107170 17.8747 74.1491
107180 -17.984 85.3637
107190 25.3632 91.4506
107200 4.81599 91.8625
107210 -1.33386 105.106
107220 -47.0302 100.298
107230 -44.83 71.991
107240 -26.4621 93.2969
107250 -35.2153 105.029
107260 3.8801 39.1985
107270 11.1033 11.0875
107280 13.3833 22.1848
107290 -29.0352 34.246
107300 -67.48 33.3853
107310 -35.0414 41.0693
107320 -34.8495 74.4896
107330 -74.2718 69.8825
107340 -71.4843 -18.8722
107350 -69.9321 -1.22656
107360 -65.6942 60.8897
107370 -41.2389 59.8505
107380 -23.1795 9.98782
107390 -12.1879 23.1473
107400 -2.65076 42.918
107410 -3.35706 -3.03116
107420 -17.7307 -18.0306
107430 5.52865 -42.9764
107440 -6.87321 -5.82224
107450 -38.2145 -62.6791
107460 -21.7938 -109.732
107470 16.0517 -68.4658
107480 17.1855 -39.1246
107490 30.3843 -46.7947
107500 25.0119 -31.747
107510 -12.4953 11.4532
107520 24.8168 24.6185
107530 28.1375 2.42777
107540 34.7724 -63.6956
107550 34.235 -79.1979
107560 28.6577 -35.4243
107570 3.93754 -83.4438
107580 -2.88461 -86.2449
107590 -13.3826 -40.7581
107600 -17.2434 24.1458
107610 -14.0054 19.1192
107620 2.87503 95.052
107630 85.6958 103.571
107640 94.1205 72.1828
107650 67.2 61.6918
107660 23.8405 62.3866
107670 13.3071 46.511
107680 20.4465 61.5824
107690 28.8993 -24.6099
107700 15.7364 -45.6709
107710 33.1293 -31.7074
107720 40.9572 -45.1367
107730 57.6913 -86.3787
107740 73.4563 -71.1416
107750 88.9064 -98.3333
107760 109.537 -65.2797
107770 85.01 -64.7694
107780 41.8246 -71.2768
107790 36.0153 -99.9117
107800 37.6669 -137.478
107810 31.659 -125.218
107820 4.18901 -142.988
107830 -25.4436 -131.946
107840 0.572837 -96.7161
107850 38.2652 -88.4713
107860 40.134 -99.4645
107870 -17.6195 -92.0816
107880 18.7229 -85.0776
107890 5.17193 -78.3254
